sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
187.0,3,2.0,1.0,900000,0,0,1970.0,1,1,1,0,0,0,0,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
272.0,5,3.0,8.0,1500000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,nueva españa,chamartín,5363.75,Pisos
399.0,5,5.0,7.0,2100000,0,0,1970.0,0,1,1,0,0,0,0,3.0,1,el viso,chamartín,6255.45,Pisos
395.0,8,4.0,1.0,2250000,1,0,1970.0,0,1,1,0,0,1,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
166.0,3,2.0,4.0,845000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
162.0,2,2.0,2.0,1195000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,nueva españa,chamartín,5363.75,Pisos
175.0,4,2.0,3.0,758000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
60.0,1,1.0,4.0,445000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,el viso,chamartín,6255.45,Pisos
66.0,2,1.0,0.0,420000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
66.0,2,1.0,1.0,410000,0,0,1966.0,0,1,1,0,0,0,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
75.0,3,1.0,2.0,265000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
148.0,4,3.0,4.0,825000,0,0,1963.0,1,1,1,0,0,1,0,5.0,0,nueva españa,chamartín,5363.75,Pisos
75.0,2,1.0,2.0,315000,0,0,1970.0,1,0,1,0,0,0,0,1.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
82.0,2,1.0,2.0,328000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
111.0,3,2.0,0.0,547000,1,0,1968.0,1,1,1,0,0,0,0,3.0,0,el viso,chamartín,6255.45,Pisos
300.0,4,6.0,2.0,2100000,0,0,2010.0,1,0,0,1,1,1,1,6.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Casa o chalet
213.0,4,3.0,2.0,1050000,1,0,1970.0,0,1,0,0,0,0,1,4.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
282.0,4,3.0,1.0,1390000,0,0,1986.0,0,1,1,0,1,1,0,3.0,1,castilla,chamartín,4354.35,Dúplex
115.0,4,2.0,2.0,430000,1,0,1970.0,1,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
366.0,5,3.0,1.0,2800000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,el viso,chamartín,6255.45,Pisos
68.0,2,2.0,6.0,475000,0,0,1961.0,1,1,1,0,0,0,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
302.0,5,5.0,8.0,1590000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,el viso,chamartín,6255.45,Pisos
249.0,3,3.0,1.0,1490000,0,0,1963.0,1,1,1,0,0,1,0,3.0,1,nueva españa,chamartín,5363.75,Áticos
233.0,6,5.0,2.0,1500000,0,0,2014.0,1,0,0,1,1,1,1,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Casa o chalet
301.0,6,3.0,2.0,1100000,1,0,1962.0,0,0,0,1,0,1,1,1.0,1,castilla,chamartín,4354.35,Casa o chalet
292.0,4,3.0,6.0,2000000,0,0,1970.0,1,1,1,0,0,0,1,4.0,0,el viso,chamartín,6255.45,Pisos
359.0,5,6.0,2.0,1390000,0,0,2002.0,1,0,0,1,1,1,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Casa o chalet
135.0,3,2.0,8.0,750000,1,0,1970.0,1,1,1,0,0,1,0,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
61.0,1,1.0,3.0,310000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
82.0,3,1.0,1.0,299000,0,0,1970.0,1,1,0,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
80.0,3,1.0,3.0,310000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
178.0,3,3.0,7.0,975000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
166.0,4,3.0,3.0,860000,1,0,1962.0,1,1,1,0,0,1,0,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
131.0,3,2.0,5.0,460000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
136.0,4,2.0,2.0,700000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
66.0,2,2.0,0.0,420000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
54.0,1,1.0,0.0,315000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
361.0,6,4.0,6.0,1750000,1,0,1970.0,1,1,1,0,0,1,1,3.0,1,el viso,chamartín,6255.45,Pisos
400.0,4,4.0,0.0,2400000,0,0,2016.0,1,0,1,0,0,1,0,3.0,1,el viso,chamartín,6255.45,Pisos
186.0,3,1.0,9.0,1098000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,el viso,chamartín,6255.45,Pisos
345.0,5,4.0,2.0,1780000,1,0,1970.0,1,1,1,0,1,1,1,3.0,1,nueva españa,chamartín,5363.75,Pisos
140.0,3,3.0,2.0,1025000,1,0,1970.0,0,0,0,1,0,1,0,3.0,0,el viso,chamartín,6255.45,Casa o chalet
164.0,2,2.0,0.0,350000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,castilla,chamartín,4354.35,Pisos
90.0,3,1.0,4.0,330000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
141.0,4,3.0,7.0,860000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
295.0,4,2.0,7.0,1650000,1,0,1970.0,0,1,1,0,0,0,1,3.0,1,el viso,chamartín,6255.45,Pisos
55.0,2,1.0,0.0,219000,1,0,1970.0,0,1,0,0,0,0,0,3.0,0,ciudad jardín,chamartín,4572.45,Pisos
102.0,4,1.0,7.0,595000,1,0,1970.0,1,1,1,0,0,1,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
184.0,4,2.0,2.0,1590000,0,0,1970.0,1,0,0,1,0,1,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Casa o chalet
90.0,3,1.0,1.0,290000,0,0,1970.0,0,1,0,0,0,0,0,3.0,0,ciudad jardín,chamartín,4572.45,Pisos
219.0,5,4.0,4.0,1050000,0,0,1969.0,1,1,1,0,0,1,0,3.0,0,el viso,chamartín,6255.45,Pisos
76.0,2,1.0,1.0,289000,0,0,1970.0,1,1,1,0,0,1,0,4.0,0,prosperidad,chamartín,4255.84,Pisos
205.0,4,3.0,3.0,1125000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
89.0,3,1.0,2.0,390000,1,0,1961.0,0,1,0,0,0,1,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
360.0,4,4.0,2.0,1980000,0,0,1960.0,1,0,0,0,0,0,1,3.0,1,nueva españa,chamartín,5363.75,Casa o chalet
347.0,5,4.0,1.0,1600000,1,0,1959.0,1,1,1,0,0,1,1,3.0,1,el viso,chamartín,6255.45,Pisos
255.0,4,5.0,1.0,1500000,1,0,1970.0,1,1,1,0,0,1,0,3.0,0,el viso,chamartín,6255.45,Pisos
242.0,3,2.0,0.0,320000,0,0,1970.0,1,1,1,0,0,0,0,5.0,0,prosperidad,chamartín,4255.84,Dúplex
74.0,1,1.0,3.0,258000,1,0,1963.0,1,0,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
79.0,3,1.0,4.0,330000,1,0,1963.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
165.0,3,2.0,4.0,590000,0,0,1973.0,1,1,1,0,1,0,1,3.0,1,ciudad jardín,chamartín,4572.45,Pisos
145.0,4,2.0,1.0,560000,0,0,1976.0,1,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
88.0,3,1.0,5.0,355000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
110.0,4,2.0,1.0,425000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
190.0,2,2.0,1.0,1049000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,el viso,chamartín,6255.45,Pisos
136.0,3,2.0,1.0,650000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,2.0,499000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,2.0,490000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,1.0,480000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,1.0,490000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
147.0,3,2.0,1.0,699000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
95.0,3,2.0,4.0,515000,0,0,1970.0,1,1,1,0,0,0,0,4.0,0,nueva españa,chamartín,5363.75,Áticos
61.0,1,1.0,2.0,430000,1,0,1970.0,0,1,1,0,1,1,0,3.0,0,nueva españa,chamartín,5363.75,Pisos
80.0,3,1.0,7.0,380000,1,0,1961.0,0,1,0,0,0,1,0,3.0,1,prosperidad,chamartín,4255.84,Pisos
225.0,4,3.0,1.0,1280000,1,0,1970.0,0,1,1,0,0,1,1,3.0,0,nueva españa,chamartín,5363.75,Pisos
141.0,4,3.0,7.0,860000,0,0,1969.0,1,1,1,0,0,1,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
308.0,5,4.0,1.0,1600000,1,0,1969.0,1,1,1,0,0,1,1,3.0,1,nueva españa,chamartín,5363.75,Pisos
44.0,2,1.0,5.0,280000,0,0,1970.0,1,1,0,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
69.0,1,1.0,2.0,420000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,ciudad jardín,chamartín,4572.45,Pisos
73.0,3,1.0,1.0,259000,1,0,1975.0,1,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
147.0,3,2.0,5.0,945000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,6.0,590000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,8.0,675000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Áticos
147.0,3,2.0,6.0,960000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
147.0,3,2.0,7.0,975000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
161.0,3,2.0,8.0,1200000,0,1,1970.0,0,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Áticos
136.0,3,2.0,7.0,795000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
136.0,3,2.0,3.0,740000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,4.0,575000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
147.0,3,2.0,3.0,920000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
136.0,3,2.0,6.0,780000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
149.0,3,2.0,8.0,1100000,0,1,1970.0,0,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Áticos
147.0,3,2.0,4.0,930000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
94.0,2,2.0,4.0,570000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
111.0,4,2.0,6.0,549000,1,0,1950.0,1,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
113.0,2,2.0,2.0,410000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
50.0,2,1.0,0.0,260000,0,0,1930.0,0,0,0,0,0,0,1,3.0,0,prosperidad,chamartín,4255.84,Pisos
85.0,1,1.0,6.0,625000,0,0,1966.0,1,1,1,0,0,0,0,7.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
129.0,2,1.0,6.0,640000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,prosperidad,chamartín,4255.84,Áticos
437.0,4,5.0,3.0,2700000,0,0,2009.0,1,1,1,0,1,1,1,3.0,1,nueva españa,chamartín,5363.75,Pisos
207.0,3,4.0,3.0,1300000,0,0,1962.0,1,1,1,0,0,0,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
374.0,4,4.0,3.0,2490000,1,0,1965.0,1,1,1,0,0,1,1,3.0,1,el viso,chamartín,6255.45,Pisos
85.0,3,2.0,0.5,349000,0,0,1967.0,0,1,1,0,0,0,0,3.0,0,nueva españa,chamartín,5363.75,Pisos
255.0,4,5.0,2.0,1295000,0,0,1970.0,1,0,0,0,0,0,1,3.0,0,nueva españa,chamartín,5363.75,Casa o chalet
145.0,4,2.0,1.0,560000,0,0,1976.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
470.0,6,5.0,2.0,1495000,0,0,2002.0,1,0,0,1,0,0,0,4.0,1,nueva españa,chamartín,5363.75,Casa o chalet
151.0,3,2.0,6.0,1020000,0,0,1987.0,1,1,0,0,0,1,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
210.0,5,3.0,3.0,950000,1,0,1961.0,0,1,1,0,0,0,1,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
133.0,3,2.0,2.0,460000,1,0,1966.0,0,1,1,0,0,1,0,3.0,0,ciudad jardín,chamartín,4572.45,Pisos
374.0,5,4.0,3.0,2490000,1,0,1965.0,1,1,1,0,0,1,1,3.0,1,el viso,chamartín,6255.45,Pisos
300.0,5,3.0,1.0,1100000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
149.0,3,2.0,6.0,533000,0,0,1986.0,1,1,1,0,1,1,0,3.0,0,castilla,chamartín,4354.35,Pisos
155.0,4,3.0,4.0,890000,1,0,1970.0,0,1,1,0,0,0,1,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
163.0,3,2.0,1.0,850000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
321.0,6,3.0,4.0,1900000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
230.0,4,3.0,6.0,1250000,1,0,1960.0,0,1,1,0,0,1,1,3.0,0,el viso,chamartín,6255.45,Pisos
245.0,3,3.0,1.0,1150000,0,0,1970.0,0,1,1,0,0,1,1,3.0,1,el viso,chamartín,6255.45,Dúplex
150.0,4,2.0,2.0,990000,1,0,1970.0,0,1,1,0,1,0,0,3.0,1,nueva españa,chamartín,5363.75,Pisos
300.0,4,4.0,4.0,1200000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,nueva españa,chamartín,5363.75,Dúplex
54.0,1,1.0,1.0,450000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,nueva españa,chamartín,5363.75,Pisos
170.0,4,2.0,2.0,860000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
172.0,2,1.0,4.0,1150000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,el viso,chamartín,6255.45,Áticos
280.0,5,3.0,2.0,1100000,0,0,1970.0,1,0,0,1,0,1,0,3.0,0,nueva españa,chamartín,5363.75,Casa o chalet
260.0,5,4.0,7.0,1495000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,el viso,chamartín,6255.45,Pisos
94.0,2,2.0,3.0,565000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
87.0,2,2.0,2.0,475000,0,0,1952.0,1,1,1,0,0,0,0,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
74.0,1,1.0,2.0,425000,0,0,1975.0,0,1,1,0,0,1,0,3.0,0,nueva españa,chamartín,5363.75,Pisos
84.0,2,1.0,1.0,525000,1,0,1968.0,0,1,1,0,0,0,0,3.0,0,nueva españa,chamartín,5363.75,Pisos
196.0,5,3.0,4.0,900000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,nueva españa,chamartín,5363.75,Pisos
68.0,1,1.0,3.0,410000,0,0,1970.0,0,1,1,0,0,0,0,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
89.0,1,1.0,1.0,495000,0,0,1969.0,0,1,1,0,0,0,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
207.0,3,4.0,3.0,1300000,0,0,1962.0,1,1,1,0,0,0,0,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
309.0,4,3.0,4.0,1275000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,el viso,chamartín,6255.45,Pisos
244.0,4,3.0,5.0,1480000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,el viso,chamartín,6255.45,Pisos
89.0,2,2.0,2.0,370000,1,0,1961.0,0,1,1,0,0,1,1,3.0,0,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
374.0,4,4.0,3.0,2490000,1,0,1965.0,1,1,1,0,0,1,1,3.0,1,el viso,chamartín,6255.45,Pisos
159.0,4,2.0,1.0,929000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
81.0,2,1.0,5.0,370000,0,0,1970.0,1,1,0,0,0,0,0,3.0,0,nueva españa,chamartín,5363.75,Pisos
226.0,4,3.0,6.0,1815000,0,0,1965.0,1,1,1,0,0,0,1,3.0,1,el viso,chamartín,6255.45,Pisos
397.0,4,4.0,6.0,2650000,0,0,1968.0,1,1,1,0,1,1,1,3.0,1,nueva españa,chamartín,5363.75,Pisos
220.0,6,3.0,2.0,1120000,0,0,1970.0,0,0,0,1,0,0,0,3.0,1,nueva españa,chamartín,5363.75,Casa o chalet
236.0,4,3.0,3.0,820000,1,0,1970.0,0,1,1,0,1,1,1,3.0,1,prosperidad,chamartín,4255.84,Pisos
239.0,0,2.0,0.0,595000,0,0,1975.0,1,1,1,0,0,0,0,3.0,0,prosperidad,chamartín,4255.84,Pisos
222.0,4,3.0,5.0,1150000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,nueva españa,chamartín,5363.75,Pisos
295.0,5,6.0,2.0,1780000,0,0,1970.0,0,0,0,1,0,1,0,3.0,1,castilla,chamartín,4354.35,Casa o chalet
140.0,4,3.0,1.0,780000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,el viso,chamartín,6255.45,Pisos
140.0,3,2.0,6.0,760000,1,0,1970.0,1,1,1,0,0,0,0,3.0,1,bernabéu-hispanoamérica,chamartín,5170.22,Pisos
