Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
15401,44.0,2,1.0,5.0,280000,0,0,1970.0,1,1,0,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15402,69.0,1,1.0,2.0,420000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Ciudad Jardín,Chamartín,4572.45,Pisos
15403,73.0,3,1.0,1.0,259000,1,0,1975.0,1,1,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15404,147.0,3,2.0,5.0,945000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15405,94.0,2,2.0,6.0,590000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15406,94.0,2,2.0,8.0,675000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Áticos
15407,147.0,3,2.0,6.0,960000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15408,147.0,3,2.0,7.0,975000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15409,161.0,3,2.0,8.0,1200000,0,1,1970.0,0,1,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Áticos
15410,136.0,3,2.0,7.0,795000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15411,136.0,3,2.0,3.0,740000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15412,94.0,2,2.0,4.0,575000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15413,147.0,3,2.0,3.0,920000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15414,136.0,3,2.0,6.0,780000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15415,149.0,3,2.0,8.0,1100000,0,1,1970.0,0,1,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Áticos
15416,147.0,3,2.0,4.0,930000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15417,94.0,2,2.0,4.0,570000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15418,111.0,4,2.0,6.0,549000,1,0,1950.0,1,1,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15419,113.0,2,2.0,2.0,410000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15420,50.0,2,1.0,0.0,260000,0,0,1930.0,0,0,0,0,0,0,1,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15421,85.0,1,1.0,6.0,625000,0,0,1966.0,1,1,1,0,0,0,0,7.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15422,129.0,2,1.0,6.0,640000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Áticos
15423,437.0,4,5.0,3.0,2700000,0,0,2009.0,1,1,1,0,1,1,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15424,207.0,3,4.0,3.0,1300000,0,0,1962.0,1,1,1,0,0,0,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15425,374.0,4,4.0,3.0,2490000,1,0,1965.0,1,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15426,85.0,3,2.0,0.5,349000,0,0,1967.0,0,1,1,0,0,0,0,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15427,255.0,4,5.0,1.0,1295000,0,0,1970.0,1,0,0,0,0,0,1,3.0,0,Nueva España,Chamartín,5363.75,Casa o chalet
15428,145.0,4,2.0,1.0,560000,0,0,1976.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15429,470.0,6,5.0,1.0,1495000,0,0,2002.0,1,0,0,1,0,0,0,4.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15430,151.0,3,2.0,6.0,1020000,0,0,1987.0,1,1,0,0,0,1,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15431,210.0,5,3.0,3.0,950000,1,0,1961.0,0,1,1,0,0,0,1,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15432,133.0,3,2.0,2.0,460000,1,0,1966.0,0,1,1,0,0,1,0,3.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15433,374.0,5,4.0,3.0,2490000,1,0,1965.0,1,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15434,300.0,5,3.0,1.0,1100000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15435,149.0,3,2.0,6.0,533000,0,0,1986.0,1,1,1,0,1,1,0,3.0,0,Castilla,Chamartín,4354.35,Pisos
15436,155.0,4,3.0,4.0,890000,1,0,1970.0,0,1,1,0,0,0,1,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15437,163.0,3,2.0,1.0,850000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15438,321.0,6,3.0,4.0,1900000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15439,230.0,4,3.0,6.0,1250000,1,0,1960.0,0,1,1,0,0,1,1,3.0,0,El Viso,Chamartín,6255.45,Pisos
15440,245.0,3,3.0,1.0,1150000,0,0,1970.0,0,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Dúplex
15441,150.0,4,2.0,2.0,990000,1,0,1970.0,0,1,1,0,1,0,0,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15442,300.0,4,4.0,4.0,1200000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,Nueva España,Chamartín,5363.75,Dúplex
15443,54.0,1,1.0,1.0,450000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15444,170.0,4,2.0,2.0,860000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15445,172.0,2,1.0,4.0,1150000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,El Viso,Chamartín,6255.45,Áticos
15446,280.0,5,3.0,1.0,1100000,0,0,1970.0,1,0,0,1,0,1,0,3.0,0,Nueva España,Chamartín,5363.75,Casa o chalet
15447,260.0,5,4.0,7.0,1495000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,El Viso,Chamartín,6255.45,Pisos
15448,94.0,2,2.0,3.0,565000,0,1,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15449,900.0,9,7.0,1.0,5800000,0,0,1941.0,1,0,0,1,1,1,1,3.0,1,El Viso,Chamartín,6255.45,Casa o chalet
15450,87.0,2,2.0,2.0,475000,0,0,1952.0,1,1,1,0,0,0,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15451,74.0,1,1.0,2.0,425000,0,0,1975.0,0,1,1,0,0,1,0,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15452,84.0,2,1.0,1.0,525000,1,0,1968.0,0,1,1,0,0,0,0,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15453,196.0,5,3.0,4.0,900000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15454,68.0,1,1.0,3.0,410000,0,0,1970.0,0,1,1,0,0,0,0,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15455,89.0,1,1.0,1.0,495000,0,0,1969.0,0,1,1,0,0,0,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15456,207.0,3,4.0,3.0,1300000,0,0,1962.0,1,1,1,0,0,0,0,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15457,309.0,4,3.0,4.0,1275000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15458,244.0,4,3.0,5.0,1480000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15459,89.0,2,2.0,2.0,370000,1,0,1961.0,0,1,1,0,0,1,1,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15460,374.0,4,4.0,3.0,2490000,1,0,1965.0,1,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15461,159.0,4,2.0,1.0,929000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15462,81.0,2,1.0,5.0,370000,0,0,1970.0,1,1,0,0,0,0,0,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15463,226.0,4,3.0,6.0,1815000,0,0,1965.0,1,1,1,0,0,0,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15464,397.0,4,4.0,6.0,2650000,0,0,1968.0,1,1,1,0,1,1,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15465,220.0,6,3.0,1.0,1120000,0,0,1970.0,0,0,0,1,0,0,0,3.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15466,236.0,4,3.0,3.0,820000,1,0,1970.0,0,1,1,0,1,1,1,3.0,1,Prosperidad,Chamartín,4255.84,Pisos
15467,615.0,7,5.0,1.0,2990000,1,0,1950.0,0,0,0,1,1,1,1,1.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15468,239.0,0,2.0,0.0,595000,0,0,1975.0,1,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15469,45.0,1,1.0,4.0,445000,0,0,1979.0,1,1,1,0,0,0,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15470,576.0,3,4.0,4.0,3590000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15471,222.0,4,3.0,5.0,1150000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15472,295.0,5,6.0,1.0,1780000,0,0,1970.0,0,0,0,1,0,1,0,3.0,1,Castilla,Chamartín,4354.35,Casa o chalet
15473,800.0,8,6.0,1.0,5000000,0,0,1970.0,1,0,0,1,0,1,1,3.0,0,El Viso,Chamartín,6255.45,Casa o chalet
15474,140.0,4,3.0,1.0,780000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15475,140.0,3,2.0,6.0,760000,1,0,1970.0,1,1,1,0,0,0,0,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15476,400.0,5,4.0,3.0,1995000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15477,187.0,4,3.0,3.0,845000,1,0,1970.0,1,1,1,0,0,1,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15478,90.0,2,2.0,2.0,470000,0,0,1918.0,1,1,1,0,0,0,1,3.0,1,Ciudad Jardín,Chamartín,4572.45,Pisos
15479,120.0,3,1.0,6.0,750000,0,0,1960.0,1,1,0,0,0,0,0,5.0,0,El Viso,Chamartín,6255.45,Pisos
15480,142.0,3,2.0,5.0,598000,1,0,1981.0,1,1,1,0,1,1,0,2.0,1,Prosperidad,Chamartín,4255.84,Pisos
15481,216.0,4,3.0,6.0,1180000,1,0,1970.0,1,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15482,459.0,6,4.0,8.0,2800000,0,0,1958.0,1,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Dúplex
15483,342.0,5,5.0,2.0,1850000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15484,367.0,4,4.0,8.0,2150000,1,0,1970.0,0,1,1,0,1,0,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15485,295.0,4,3.0,7.0,1650000,1,0,1970.0,0,1,1,0,0,0,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15486,442.0,5,5.0,1.0,1150000,1,0,1968.0,0,1,1,0,1,1,1,3.0,1,Prosperidad,Chamartín,4255.84,Pisos
15487,175.0,4,3.0,3.0,790000,0,0,1979.0,0,1,1,0,0,1,1,3.0,1,Ciudad Jardín,Chamartín,4572.45,Pisos
15488,187.0,3,2.0,1.0,900000,0,0,1979.0,1,1,1,0,0,0,0,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15489,416.0,5,3.0,2.0,1699000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15490,180.0,5,3.0,1.0,999000,0,0,1980.0,1,1,1,0,1,0,1,3.0,1,Castilla,Chamartín,4354.35,Pisos
15491,162.0,2,2.0,2.0,1280000,0,0,2008.0,1,1,1,0,1,0,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15492,100.0,9,9.0,1.0,4200000,0,0,2002.0,1,0,0,1,0,1,0,3.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15493,561.0,4,3.0,1.0,2300000,0,0,2010.0,0,1,1,0,1,1,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15494,248.0,3,3.0,1.0,1490000,0,0,1963.0,1,1,1,0,0,1,1,3.0,1,Nueva España,Chamartín,5363.75,Dúplex
15495,92.0,2,1.0,5.0,570000,0,0,1962.0,1,1,1,0,0,0,1,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15496,315.0,5,4.0,1.0,2400000,1,0,1968.0,0,0,0,1,0,0,1,3.0,1,El Viso,Chamartín,6255.45,Casa o chalet
15497,136.0,3,2.0,6.0,760000,1,0,1986.0,0,1,1,0,0,0,0,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15498,350.0,5,5.0,1.0,2355000,0,0,1918.0,1,0,0,1,1,1,0,3.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15499,561.0,4,3.0,0.0,2300000,0,0,1970.0,0,1,1,0,1,1,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15500,138.0,3,2.0,1.0,800000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15501,206.0,4,3.0,2.0,1195000,0,0,1970.0,0,1,1,0,0,0,0,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15502,189.0,4,3.0,1.0,1100000,1,0,1940.0,0,0,0,1,0,1,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Casa o chalet
15503,139.0,3,2.0,9.0,700000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Castilla,Chamartín,4354.35,Pisos
15504,240.0,5,3.0,1.0,1200000,0,0,1970.0,1,0,0,1,0,0,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Casa o chalet
15505,191.0,4,3.0,6.0,1200000,0,0,1970.0,0,1,1,0,0,0,0,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15506,100.0,4,1.0,5.0,440000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Castilla,Chamartín,4354.35,Pisos
15507,162.0,4,2.0,4.0,650000,1,0,1960.0,0,1,1,0,0,0,0,1.0,0,Castilla,Chamartín,4354.35,Pisos
15508,180.0,4,2.0,2.0,680000,1,0,1970.0,1,1,1,0,0,0,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15509,75.0,2,2.0,0.0,322400,0,0,1963.0,1,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15510,68.0,1,1.0,2.0,375000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,El Viso,Chamartín,6255.45,Pisos
15511,78.0,2,1.0,1.0,260000,0,0,1970.0,0,1,0,0,0,0,0,3.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15512,98.0,2,2.0,1.0,440000,0,0,1970.0,1,1,1,0,0,0,0,3.0,1,Prosperidad,Chamartín,4255.84,Pisos
15513,85.0,3,1.0,2.0,299000,0,0,1970.0,0,1,0,0,0,0,1,3.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15514,86.0,3,1.0,3.0,569000,0,0,1952.0,1,1,1,0,0,0,0,5.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15515,126.0,4,2.0,1.0,435000,0,0,1976.0,0,1,1,0,0,0,0,3.0,0,Castilla,Chamartín,4354.35,Pisos
15516,150.0,3,2.0,1.0,625000,0,0,1987.0,1,1,1,0,0,0,0,3.0,1,Castilla,Chamartín,4354.35,Pisos
15517,300.0,6,4.0,3.0,1395000,0,0,1985.0,1,1,1,0,0,1,1,3.0,1,Nueva España,Chamartín,5363.75,Dúplex
15518,135.0,2,2.0,1.0,760000,0,0,1970.0,1,1,1,0,1,1,1,5.0,1,Ciudad Jardín,Chamartín,4572.45,Dúplex
15519,188.0,2,2.0,3.0,1240000,0,0,1970.0,1,1,1,0,1,1,1,2.0,1,Nueva España,Chamartín,5363.75,Pisos
15520,260.0,6,4.0,2.0,1350000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15521,66.0,2,1.0,2.0,285000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15522,66.0,1,1.0,0.0,229000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15523,39.0,0,1.0,4.0,246500,0,0,2010.0,1,1,1,0,1,0,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15524,852.0,8,7.0,1.0,7900000,0,0,1970.0,1,0,0,1,1,1,1,3.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15525,366.0,5,3.0,1.0,3600000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,El Viso,Chamartín,6255.45,Pisos
15526,107.0,3,2.0,1.0,325000,0,0,1970.0,0,1,1,0,0,0,0,6.0,1,Castilla,Chamartín,4354.35,Pisos
15527,185.0,5,2.0,1.0,1590000,1,0,1970.0,1,0,0,0,0,0,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Casa o chalet
15528,77.0,3,1.0,4.0,330000,0,0,1963.0,0,0,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15529,233.0,5,4.0,1.0,1000000,1,0,1981.0,1,1,1,0,1,1,0,3.0,1,Castilla,Chamartín,4354.35,Pisos
15530,74.0,3,1.0,3.0,330000,0,0,1950.0,1,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15531,163.0,4,2.0,4.0,650000,1,0,1960.0,0,1,1,0,0,0,1,3.0,1,Castilla,Chamartín,4354.35,Pisos
15532,46.0,1,1.0,6.0,260000,1,0,1968.0,0,1,1,0,0,0,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15533,97.0,3,2.0,1.0,310000,0,0,1975.0,0,1,1,0,0,0,0,4.0,0,Prosperidad,Chamartín,4255.84,Pisos
15534,252.0,4,4.0,1.0,1590000,1,0,1970.0,0,0,0,1,0,1,0,3.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15535,122.0,3,2.0,1.0,470000,0,0,1970.0,1,1,1,0,0,1,0,1.0,0,Prosperidad,Chamartín,4255.84,Pisos
15536,308.0,5,4.0,1.0,1600000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15537,44.0,1,1.0,1.0,336900,0,1,1970.0,0,1,1,0,1,0,0,3.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15538,161.0,3,2.0,4.0,700000,1,0,1970.0,0,1,1,0,0,1,1,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15539,251.0,0,2.0,0.0,800000,0,0,1940.0,1,0,1,0,0,0,1,6.0,1,Prosperidad,Chamartín,4255.84,Pisos
15540,112.0,1,1.0,3.0,750000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15541,303.0,4,5.0,3.0,2700000,0,0,2009.0,1,1,1,0,1,1,1,3.0,1,Nueva España,Chamartín,5363.75,Dúplex
15542,153.0,4,2.0,1.0,650000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15543,59.0,0,1.0,7.0,374000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15544,127.0,3,2.0,1.0,796000,0,1,1970.0,0,1,0,0,1,1,1,6.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15545,63.0,1,1.0,1.0,455000,0,1,1970.0,0,1,0,0,1,1,1,6.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15546,63.0,1,1.0,1.0,451000,0,1,1970.0,0,1,0,0,1,1,1,6.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15547,166.0,5,3.0,5.0,725000,0,0,1970.0,0,1,1,0,0,0,0,6.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15548,99.0,3,1.0,4.0,274000,0,0,1940.0,0,0,1,0,0,1,0,4.0,0,Prosperidad,Chamartín,4255.84,Pisos
15549,97.0,2,1.0,9.0,549000,0,0,1970.0,1,1,1,0,0,1,0,5.0,0,Prosperidad,Chamartín,4255.84,Áticos
15550,180.0,4,3.0,7.0,549900,0,0,1987.0,1,1,1,0,1,1,0,2.0,1,Castilla,Chamartín,4354.35,Pisos
15551,75.0,2,2.0,2.0,353000,0,0,1988.0,0,0,0,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Dúplex
15552,87.0,4,2.0,4.0,365000,1,0,1970.0,1,1,0,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15553,60.0,2,1.0,8.0,412000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Nueva España,Chamartín,5363.75,Pisos
15554,279.0,4,4.0,9.0,1695000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,Nueva España,Chamartín,5363.75,Pisos
15555,91.0,3,1.0,7.0,420000,1,0,1950.0,0,1,1,0,0,1,0,4.0,0,Prosperidad,Chamartín,4255.84,Pisos
15556,160.0,4,3.0,1.0,650000,0,0,1970.0,0,1,1,0,1,0,1,3.0,0,Castilla,Chamartín,4354.35,Pisos
15557,95.0,3,1.0,1.0,334900,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15558,66.0,1,1.0,3.0,389500,0,0,2010.0,1,1,1,0,1,0,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15559,45.0,1,1.0,0.0,218400,0,0,1963.0,1,0,1,0,0,0,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15560,39.0,0,1.0,3.0,246500,0,0,2010.0,1,1,1,0,1,0,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15561,175.0,3,3.0,3.0,1450000,0,0,2019.0,1,1,1,0,1,0,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15562,228.0,4,2.0,9.0,1200000,1,0,1970.0,0,1,1,0,0,1,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Áticos
15563,789.0,10,6.0,1.0,3100000,1,0,1970.0,0,0,0,1,1,1,0,3.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15564,278.0,4,4.0,3.0,1500000,1,0,1970.0,1,1,1,0,0,1,1,3.0,0,El Viso,Chamartín,6255.45,Pisos
15565,81.0,3,2.0,-1.0,405000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15566,180.0,3,3.0,1.0,940000,0,0,2001.0,1,0,0,1,0,1,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Casa o chalet
15567,110.0,2,2.0,0.0,825000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,El Viso,Chamartín,6255.45,Pisos
15568,118.0,3,2.0,1.0,840000,0,1,1970.0,0,1,1,0,1,0,0,3.0,0,Ciudad Jardín,Chamartín,4572.45,Pisos
15569,112.0,3,2.0,1.0,470000,1,0,1967.0,0,1,1,0,0,0,0,3.0,1,Prosperidad,Chamartín,4255.84,Pisos
15570,149.0,4,2.0,9.0,699000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15571,136.0,3,2.0,1.0,698000,0,0,1970.0,0,1,1,0,0,0,1,1.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15572,97.0,3,1.0,7.0,425000,1,0,1970.0,0,1,1,0,0,1,1,3.0,0,Prosperidad,Chamartín,4255.84,Pisos
15573,253.0,3,3.0,1.0,1195000,0,0,1988.0,1,0,0,1,0,1,0,5.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Casa o chalet
15574,326.0,6,4.0,1.0,1800000,1,0,1970.0,0,0,0,1,1,1,1,3.0,1,Bernabéu-Hispanoamérica,Chamartín,5170.22,Casa o chalet
15575,262.0,5,4.0,1.0,1500000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15576,367.0,5,4.0,2.0,2300000,1,0,1967.0,0,1,1,0,0,1,1,3.0,1,El Viso,Chamartín,6255.45,Dúplex
15577,601.0,8,6.0,1.0,5500000,1,0,1970.0,0,0,0,1,1,1,1,3.0,1,El Viso,Chamartín,6255.45,Casa o chalet
15578,450.0,6,6.0,1.0,3990000,0,0,1970.0,1,0,0,1,1,1,1,6.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15579,450.0,6,6.0,1.0,3990000,0,0,1970.0,1,0,0,1,1,1,1,6.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15580,110.0,3,1.0,0.0,395000,1,0,1970.0,1,1,1,0,0,1,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15581,310.0,4,4.0,1.0,3250000,0,0,1970.0,1,0,0,1,0,1,0,4.0,1,El Viso,Chamartín,6255.45,Casa o chalet
15582,247.0,3,2.0,3.0,1850000,0,0,1970.0,0,1,1,0,1,1,1,3.0,1,Nueva España,Chamartín,5363.75,Dúplex
15583,360.0,4,5.0,1.0,1980000,0,0,1970.0,1,0,0,0,0,1,1,3.0,1,Nueva España,Chamartín,5363.75,Casa o chalet
15584,144.0,4,2.0,1.0,750000,1,0,1971.0,1,1,1,0,0,0,1,4.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15585,166.0,3,2.0,4.0,845000,1,0,1962.0,0,1,1,0,0,1,0,3.0,0,Bernabéu-Hispanoamérica,Chamartín,5170.22,Pisos
15586,270.0,6,5.0,1.0,2200000,1,0,1970.0,1,0,0,0,0,0,0,1.0,1,Ciudad Jardín,Chamartín,4572.45,Casa o chalet
